epoch,variant,train_huber_mean,train_huber_min,train_huber_max,val_mae,val_mse,val_pearson,val_spearman,val_top_risk_auroc,val_top_risk_auprc,best_val_mae,improved_by_val_mae,epochs_without_improvement,learning_rate
28,A4_image_only,0.0057400538654323536,0.0008551203063689172,0.04380882903933525,0.08170373084380979,0.026579500795370442,0.971916518616907,0.9539837540123011,0.9827542974527207,0.8481946266220332,0.0818677093626011,False,4,0.0001
29,A4_image_only,0.005743520678974233,0.0009669833816587925,0.03635537251830101,0.08084220247547567,0.025638068788268208,0.9727841126078675,0.9560494762883548,0.9831832080154179,0.8510075213050363,0.08084220247547567,True,0,0.0001
30,A4_image_only,0.0057274933341857,0.0009409387712366879,0.05107859522104263,0.08213864762549317,0.026246041993459594,0.9721713808423937,0.9560035900380922,0.9823563376825306,0.8378259128575268,0.08084220247547567,False,1,0.0001
31,A4_image_only,0.005720461563931247,0.0008817100897431374,0.037328090518713,0.08344838491257478,0.026643813501436346,0.9722705573380792,0.9554508726878702,0.9828720654258989,0.8493229978614117,0.08084220247547567,False,2,0.0001
32,A4_image_only,0.005695578604856313,0.0008471762994304299,0.03373843804001808,0.0849799658510715,0.027500277337087906,0.9709175487903047,0.9517990074169222,0.9819476355822073,0.8378068977263157,0.08084220247547567,False,3,0.0001
33,A4_image_only,0.005718069767935616,0.0008822001982480288,0.041725561022758484,0.08456941810059097,0.027043658479776484,0.9713509356509795,0.956890737425188,0.982139093720667,0.8433542703838427,0.08084220247547567,False,4,0.0001
34,A4_image_only,0.005699537366301662,0.0008809228311292827,0.03359612077474594,0.08870333317213194,0.028230896134014295,0.9712591610720787,0.955194373090453,0.9821344147116545,0.8412668122323165,0.08084220247547567,False,5,0.0001
35,A4_image_only,0.005657797249590213,0.0009335179929621518,0.03558436408638954,0.08395750832778665,0.0276541263661823,0.971141270857984,0.9524435219034334,0.9826873175532999,0.8490973611512256,0.08084220247547567,False,6,0.0001
36,A4_image_only,0.0056762259077648616,0.0010126373963430524,0.02856239676475525,0.08087800305654827,0.02600145840343412,0.9723634318103035,0.953641509422565,0.9826909518302003,0.8448050900027155,0.08084220247547567,False,7,0.0001
37,A4_image_only,0.005653696798180817,0.0007283080485649407,0.03570624440908432,0.08023013624655884,0.025443773248571035,0.9728904344447604,0.9503154141690332,0.9832420176795686,0.8508321147414479,0.08023013624655884,True,0,0.0001
38,A4_image_only,0.0056483759060699116,0.0007940400391817093,0.043369367718696594,0.08050590637181662,0.02591387508409246,0.9725641448950403,0.9538751734723084,0.9829118703702031,0.8482598689820767,0.08023013624655884,False,1,0.0001
39,A4_image_only,0.005640670031343432,0.0009370839106850326,0.030597390606999397,0.08150084352684363,0.02603088068459433,0.9724517944640064,0.9573786742851891,0.982693618276155,0.844355965350267,0.08023013624655884,False,2,0.0001
40,A4_image_only,0.0056248871761382935,0.0008471137844026089,0.034682903438806534,0.08110603927794995,0.026331044322713774,0.9723446772494716,0.957414312260376,0.982742628259745,0.8487932795074031,0.08023013624655884,False,3,0.0001
41,A4_image_only,0.0055974024269316745,0.0008615205879323184,0.0356130413711071,0.08662594844686208,0.026972900313941818,0.9715064686126156,0.9554331808032005,0.982241081721325,0.8455216880957048,0.08023013624655884,False,4,0.0001
42,A4_image_only,0.005615260223471224,0.0007846906082704663,0.029272718355059624,0.0795516992543671,0.025788040086676917,0.9726570980556279,0.9562728316428983,0.9828679826457749,0.8476486133627353,0.0795516992543671,True,0,0.0001
43,A4_image_only,0.005593152651705613,0.0008295571315102279,0.039281681180000305,0.0819028718386472,0.025381871384610132,0.9730242759149372,0.9552979993730658,0.9831205281770754,0.8520930492745551,0.0795516992543671,False,1,0.0001
44,A4_image_only,0.005597300810095647,0.0008461850229650736,0.036000221967697144,0.0812375625329812,0.02632162446172955,0.9719944366636977,0.952075362347338,0.9822611709631965,0.8430291401787509,0.0795516992543671,False,2,0.0001
45,A4_image_only,0.005582898710912742,0.0009662255761213601,0.029697757214307785,0.08037819141676796,0.025918934874349746,0.9724933165477474,0.9612944628885466,0.9827252510373898,0.847351938679498,0.0795516992543671,False,3,0.0001
46,A4_image_only,0.005577176255662998,0.0006828201585449278,0.04116255044937134,0.07970069597512652,0.02523932078752271,0.9731625674644887,0.9566051535334241,0.9827641255771793,0.8454397189340394,0.0795516992543671,False,4,0.0001
47,A4_image_only,0.005560365147311328,0.0008873259066604078,0.032176848500967026,0.07923847613243996,0.025463871823642674,0.9728997863969899,0.9577721291251718,0.9830046844191149,0.8491032484720928,0.0795516992543671,False,5,0.0001
48,A4_image_only,0.005538152512086287,0.0008773296722210944,0.02855285257101059,0.07990440759493524,0.02563231255697925,0.9729408706527325,0.9578396720882534,0.9829803915264275,0.8487345326523893,0.0795516992543671,False,6,0.0001
49,A4_image_only,0.0055473936134861745,0.0008609451469965279,0.03288872539997101,0.0804094732974349,0.025723683677701125,0.9726827426332533,0.9579772121160433,0.9827852573222567,0.8469816653741767,0.0795516992543671,False,7,0.0001
