sample_id,volume_id,slice_idx,mae,mse,pearson,split
file_brain_AXT2_201_2010029_slice013,file_brain_AXT2_201_2010029,13,0.08055075258016586,0.0251243244856596,0.9541295859910275,train
file_brain_AXT2_201_2010604_slice012,file_brain_AXT2_201_2010604,12,0.030081309378147125,0.005438035354018211,0.9911914913481824,train
file_brain_AXT2_203_2030092_slice005,file_brain_AXT2_203_2030092,5,0.13304658234119415,0.07559877634048462,0.924386508039768,train
file_brain_AXT2_208_2080591_slice012,file_brain_AXT2_208_2080591,12,0.058745309710502625,0.016024773940443993,0.9721606020515565,train
file_brain_AXT2_208_2080354_slice006,file_brain_AXT2_208_2080354,6,0.08294554054737091,0.030582556501030922,0.9698583658579827,train
file_brain_AXT2_200_2000417_slice009,file_brain_AXT2_200_2000417,9,0.04297596588730812,0.010783547535538673,0.9885951250838773,train
file_brain_AXT2_210_6001546_slice004,file_brain_AXT2_210_6001546,4,0.07876688987016678,0.02554045431315899,0.9705066539992305,train
file_brain_AXT2_210_6001491_slice010,file_brain_AXT2_210_6001491,10,0.048540107905864716,0.012380527332425117,0.9828539910761247,train
file_brain_AXT2_201_2010585_slice001,file_brain_AXT2_201_2010585,1,0.08833897113800049,0.029519228264689445,0.9751571467382004,train
file_brain_AXT2_210_6001944_slice015,file_brain_AXT2_210_6001944,15,0.09819260984659195,0.01658816635608673,0.9840937089704601,train
file_brain_AXT2_200_6002261_slice005,file_brain_AXT2_200_6002261,5,0.06874147057533264,0.024970507249236107,0.9718206581026957,train
file_brain_AXT2_208_2080186_slice009,file_brain_AXT2_208_2080186,9,0.07359960675239563,0.027105234563350677,0.9670802794952441,train
file_brain_AXT2_208_2080303_slice007,file_brain_AXT2_208_2080303,7,0.08109733462333679,0.019110767170786858,0.9853510480355503,train
file_brain_AXT2_210_2100201_slice004,file_brain_AXT2_210_2100201,4,0.07231437414884567,0.02288675494492054,0.9747729382039251,train
file_brain_AXT2_210_2100345_slice005,file_brain_AXT2_210_2100345,5,0.09573342651128769,0.03657349944114685,0.963187418653156,train
file_brain_AXT2_210_6001709_slice008,file_brain_AXT2_210_6001709,8,0.07180793583393097,0.02140704356133938,0.9832943702662723,train
file_brain_AXT2_201_2010239_slice007,file_brain_AXT2_201_2010239,7,0.1403329223394394,0.07048220187425613,0.9272163415315573,train
file_brain_AXT2_205_6000091_slice000,file_brain_AXT2_205_6000091,0,0.11254865676164627,0.04170822724699974,0.9609521437881324,train
file_brain_AXT2_202_2020183_slice015,file_brain_AXT2_202_2020183,15,0.09241155534982681,0.013986874371767044,0.9663270903858422,train
file_brain_AXT2_206_2060070_slice002,file_brain_AXT2_206_2060070,2,0.08494053035974503,0.02293616533279419,0.975312080730735,train
file_brain_AXT2_208_2080277_slice001,file_brain_AXT2_208_2080277,1,0.07824621349573135,0.02118811197578907,0.9795059145043129,train
file_brain_AXT2_200_6002308_slice001,file_brain_AXT2_200_6002308,1,0.09019563347101212,0.03224055469036102,0.9745242419423453,train
file_brain_AXT2_200_2000621_slice000,file_brain_AXT2_200_2000621,0,0.08996511995792389,0.03041645884513855,0.9721620085154835,train
file_brain_AXT2_202_2020127_slice010,file_brain_AXT2_202_2020127,10,0.06023221090435982,0.01716693863272667,0.9793915460046765,train
file_brain_AXT2_200_2000592_slice014,file_brain_AXT2_200_2000592,14,0.039609070867300034,0.010355489328503609,0.9806656302113791,train
file_brain_AXT2_200_2000488_slice002,file_brain_AXT2_200_2000488,2,0.08037323504686356,0.026425128802657127,0.9786095528752677,train
file_brain_AXT2_201_2010323_slice002,file_brain_AXT2_201_2010323,2,0.0906662866473198,0.03152770549058914,0.9727359066949509,train
file_brain_AXT2_210_6001694_slice001,file_brain_AXT2_210_6001694,1,0.08452996611595154,0.027780888602137566,0.9768777916027638,train
file_brain_AXT2_202_2020127_slice001,file_brain_AXT2_202_2020127,1,0.08954844623804092,0.032290901988744736,0.9760214239727316,train
file_brain_AXT2_200_6002012_slice004,file_brain_AXT2_200_6002012,4,0.08708206564188004,0.03149743378162384,0.9715493269249603,train
file_brain_AXT2_202_2020358_slice009,file_brain_AXT2_202_2020358,9,0.06514068692922592,0.010972695425152779,0.9850763196014696,train
file_brain_AXT2_201_2010174_slice004,file_brain_AXT2_201_2010174,4,0.09302065521478653,0.030354294925928116,0.9691949652737967,train
file_brain_AXT2_209_2090358_slice002,file_brain_AXT2_209_2090358,2,0.08495728671550751,0.028534041717648506,0.9723508825328305,train
file_brain_AXT2_202_2020555_slice008,file_brain_AXT2_202_2020555,8,0.07124589383602142,0.02102775312960148,0.9696761286097617,train
file_brain_AXT2_209_6001050_slice001,file_brain_AXT2_209_6001050,1,0.08867862820625305,0.03293589502573013,0.9668314675038441,train
file_brain_AXT2_210_6001763_slice005,file_brain_AXT2_210_6001763,5,0.11503435671329498,0.04470183327794075,0.9567951838173461,train
file_brain_AXT2_210_6001506_slice001,file_brain_AXT2_210_6001506,1,0.08219083398580551,0.02866162173449993,0.9723769887565252,train
file_brain_AXT2_208_2080598_slice011,file_brain_AXT2_208_2080598,11,0.05451080948114395,0.013590631075203419,0.9881940195617738,train
file_brain_AXT2_201_2010156_slice006,file_brain_AXT2_201_2010156,6,0.0728612020611763,0.026112159714102745,0.9796792872300446,train
file_brain_AXT2_209_6001420_slice011,file_brain_AXT2_209_6001420,11,0.05673549324274063,0.019272049888968468,0.9697789079636387,train
file_brain_AXT2_208_2080414_slice001,file_brain_AXT2_208_2080414,1,0.08635984361171722,0.02850038930773735,0.9732274929836494,train
file_brain_AXT2_201_2010177_slice014,file_brain_AXT2_201_2010177,14,0.04576634243130684,0.012382824905216694,0.9719405266026617,train
file_brain_AXT2_207_2070458_slice001,file_brain_AXT2_207_2070458,1,0.07819721847772598,0.023737752810120583,0.9792514853191127,train
file_brain_AXT2_201_2010519_slice012,file_brain_AXT2_201_2010519,12,0.04842089116573334,0.013288271613419056,0.9808915805266215,train
file_brain_AXT2_202_2020290_slice009,file_brain_AXT2_202_2020290,9,0.10190916806459427,0.036914411932229996,0.9571417323638681,train
file_brain_AXT2_202_2020063_slice005,file_brain_AXT2_202_2020063,5,0.10361094772815704,0.027879709377884865,0.9769214884534887,train
file_brain_AXT2_201_2010532_slice010,file_brain_AXT2_201_2010532,10,0.06346043944358826,0.023842481896281242,0.9696392805912941,train
file_brain_AXT2_201_2010174_slice008,file_brain_AXT2_201_2010174,8,0.07332564145326614,0.02096245437860489,0.9755632836088827,train
file_brain_AXT2_203_2030350_slice015,file_brain_AXT2_203_2030350,15,0.10400066524744034,0.018080806359648705,0.9708845071755932,train
file_brain_AXT2_202_2020183_slice003,file_brain_AXT2_202_2020183,3,0.07570457458496094,0.024011991918087006,0.9785557684758059,train
file_brain_AXT2_201_2010261_slice000,file_brain_AXT2_201_2010261,0,0.0966872125864029,0.03694554418325424,0.963294228412958,train
file_brain_AXT2_207_2070484_slice008,file_brain_AXT2_207_2070484,8,0.09368124604225159,0.04106682166457176,0.9557631514119139,train
file_brain_AXT2_207_2070325_slice013,file_brain_AXT2_207_2070325,13,0.08273890614509583,0.013186278752982616,0.9875419291734936,train
file_brain_AXT2_210_6001763_slice011,file_brain_AXT2_210_6001763,11,0.0684126764535904,0.01831192709505558,0.9861983730361967,train
file_brain_AXT2_201_2010626_slice007,file_brain_AXT2_201_2010626,7,0.07854297012090683,0.024635855108499527,0.9761131550311994,train
file_brain_AXT2_209_2090339_slice004,file_brain_AXT2_209_2090339,4,0.07798691838979721,0.026645652949810028,0.9735209936286681,train
file_brain_AXT2_207_2070484_slice006,file_brain_AXT2_207_2070484,6,0.08113623410463333,0.028514103963971138,0.9698894375866975,train
file_brain_AXT2_203_2030196_slice010,file_brain_AXT2_203_2030196,10,0.07146742194890976,0.017878424376249313,0.9872464011746364,train
file_brain_AXT2_209_2090358_slice011,file_brain_AXT2_209_2090358,11,0.06497544795274734,0.022966671735048294,0.9697665842074293,train
file_brain_AXT2_210_6001622_slice004,file_brain_AXT2_210_6001622,4,0.09082985669374466,0.0350053645670414,0.9718099142409689,train
file_brain_AXT2_203_2030135_slice005,file_brain_AXT2_203_2030135,5,0.08210104703903198,0.028421897441148758,0.9789487120511207,train
file_brain_AXT2_207_2070703_slice015,file_brain_AXT2_207_2070703,15,0.10671069473028183,0.018297431990504265,0.9600590305443861,train
file_brain_AXT2_205_6000091_slice007,file_brain_AXT2_205_6000091,7,0.07499103248119354,0.024291861802339554,0.9773092808427718,train
file_brain_AXT2_207_2070590_slice006,file_brain_AXT2_207_2070590,6,0.09717896580696106,0.03777540102601051,0.9624637387633524,train
file_brain_AXT2_200_2000092_slice005,file_brain_AXT2_200_2000092,5,0.08805505931377411,0.03448857367038727,0.9701751904320345,train
file_brain_AXT2_208_2080011_slice013,file_brain_AXT2_208_2080011,13,0.08506551384925842,0.011733181774616241,0.9843771940931078,train
file_brain_AXT2_202_2020127_slice004,file_brain_AXT2_202_2020127,4,0.09084190428256989,0.029188157990574837,0.9734184396727033,train
file_brain_AXT2_210_6001694_slice015,file_brain_AXT2_210_6001694,15,0.10003649443387985,0.016983140259981155,0.9843926941165605,train
file_brain_AXT2_202_2020555_slice002,file_brain_AXT2_202_2020555,2,0.10669302940368652,0.0440545454621315,0.9505714405149593,train
file_brain_AXT2_210_6001737_slice011,file_brain_AXT2_210_6001737,11,0.057556018233299255,0.02097819745540619,0.9644286884267046,train
file_brain_AXT2_200_6002308_slice000,file_brain_AXT2_200_6002308,0,0.09527850151062012,0.03356795758008957,0.9781627309382054,train
file_brain_AXT2_209_6001050_slice002,file_brain_AXT2_209_6001050,2,0.09842333197593689,0.03994675725698471,0.9581413989294689,train
file_brain_AXT2_203_2030288_slice004,file_brain_AXT2_203_2030288,4,0.06418165564537048,0.019048599526286125,0.9824906748359518,train
file_brain_AXT2_208_2080598_slice006,file_brain_AXT2_208_2080598,6,0.07903975248336792,0.029888229444622993,0.969034839759738,train
file_brain_AXT2_209_2090151_slice012,file_brain_AXT2_209_2090151,12,0.04072762280702591,0.010475331917405128,0.9804793137084603,train
file_brain_AXT2_205_6000091_slice005,file_brain_AXT2_205_6000091,5,0.1147489920258522,0.049971699714660645,0.9501619853271965,train
file_brain_AXT2_201_2010241_slice001,file_brain_AXT2_201_2010241,1,0.08626458048820496,0.028731457889080048,0.9714114471090921,train
file_brain_AXT2_200_6002545_slice005,file_brain_AXT2_200_6002545,5,0.08975096046924591,0.033366091549396515,0.9648991173188536,train
file_brain_AXT2_202_2020127_slice011,file_brain_AXT2_202_2020127,11,0.07848920673131943,0.025005366653203964,0.9789919323043993,train
file_brain_AXT2_209_6001025_slice015,file_brain_AXT2_209_6001025,15,0.10221616178750992,0.016707884147763252,0.9665260004994732,train
file_brain_AXT2_200_2000290_slice005,file_brain_AXT2_200_2000290,5,0.07923342287540436,0.027813265100121498,0.9747888814021203,train
file_brain_AXT2_210_2100201_slice007,file_brain_AXT2_210_2100201,7,0.08202369511127472,0.029303457587957382,0.9670835952261038,train
file_brain_AXT2_200_2000592_slice010,file_brain_AXT2_200_2000592,10,0.09378404170274734,0.03848344087600708,0.9537613547647715,train
file_brain_AXT2_200_6002655_slice013,file_brain_AXT2_200_6002655,13,0.03133217990398407,0.003287743544206023,0.9916546960130048,train
file_brain_AXT2_210_6001506_slice011,file_brain_AXT2_210_6001506,11,0.04914472624659538,0.01307495217770338,0.985620432471828,train
file_brain_AXT2_200_2000332_slice013,file_brain_AXT2_200_2000332,13,0.04636213928461075,0.013058362528681755,0.9824732296582865,train
file_brain_AXT2_210_6001747_slice012,file_brain_AXT2_210_6001747,12,0.29424163699150085,0.11090286821126938,0.9209852618640048,train
file_brain_AXT2_210_6001863_slice002,file_brain_AXT2_210_6001863,2,0.24306893348693848,0.15672771632671356,0.9137437303655962,train
file_brain_AXT2_208_2080051_slice011,file_brain_AXT2_208_2080051,11,0.046684592962265015,0.012170194648206234,0.9803201165792679,train
file_brain_AXT2_208_2080601_slice015,file_brain_AXT2_208_2080601,15,0.05151735618710518,0.00473991921171546,0.9851130682052528,train
file_brain_AXT2_208_2080333_slice015,file_brain_AXT2_208_2080333,15,0.06684610247612,0.009433183819055557,0.9892378720680038,train
file_brain_AXT2_210_6001546_slice006,file_brain_AXT2_210_6001546,6,0.08912679553031921,0.031941018998622894,0.9624656266029575,train
file_brain_AXT2_203_2030096_slice008,file_brain_AXT2_203_2030096,8,0.10007459670305252,0.04479174688458443,0.9524548188309345,train
file_brain_AXT2_210_2100090_slice005,file_brain_AXT2_210_2100090,5,0.0808853730559349,0.024722594767808914,0.9777032372316572,train
file_brain_AXT2_208_2080630_slice009,file_brain_AXT2_208_2080630,9,0.06719234585762024,0.021111980080604553,0.9774671011297649,train
file_brain_AXT2_202_2020500_slice000,file_brain_AXT2_202_2020500,0,0.09095253795385361,0.02551274374127388,0.9735839980503246,train
file_brain_AXT2_208_2080532_slice002,file_brain_AXT2_208_2080532,2,0.09408457577228546,0.03139017894864082,0.9766976532506225,train
file_brain_AXT2_210_6001546_slice002,file_brain_AXT2_210_6001546,2,0.0783383771777153,0.023836642503738403,0.9743287331588785,train
file_brain_AXT2_207_2070834_slice015,file_brain_AXT2_207_2070834,15,0.06703951209783554,0.007941089570522308,0.9860905713975416,train
file_brain_AXT2_204_2040073_slice015,file_brain_AXT2_204_2040073,15,0.06650729477405548,0.0077315508387982845,0.986252663311679,train
file_brain_AXT2_204_2040073_slice006,file_brain_AXT2_204_2040073,6,0.10252780467271805,0.04358388110995293,0.9537048592897988,train
file_brain_AXT2_209_6001050_slice005,file_brain_AXT2_209_6001050,5,0.07531319558620453,0.026516733691096306,0.9730319500986351,train
file_brain_AXT2_209_6001420_slice006,file_brain_AXT2_209_6001420,6,0.08236826956272125,0.027931399643421173,0.9798097477300943,train
file_brain_AXT2_210_2100343_slice004,file_brain_AXT2_210_2100343,4,0.10838374495506287,0.04685826227068901,0.9559490401925894,train
file_brain_AXT2_201_2010455_slice009,file_brain_AXT2_201_2010455,9,0.06130107864737511,0.02183970995247364,0.9747649527286874,train
file_brain_AXT2_210_2100225_slice001,file_brain_AXT2_210_2100225,1,0.07636544853448868,0.023170944303274155,0.9818451223629976,train
file_brain_AXT2_210_2100090_slice009,file_brain_AXT2_210_2100090,9,0.06465351581573486,0.021561183035373688,0.9846665438568357,train
file_brain_AXT2_200_2000407_slice013,file_brain_AXT2_200_2000407,13,0.07472394406795502,0.010466895066201687,0.9916433459314005,train
file_brain_AXT2_210_6001518_slice002,file_brain_AXT2_210_6001518,2,0.09621891379356384,0.041464731097221375,0.9590003334735915,train
file_brain_AXT2_208_2080011_slice011,file_brain_AXT2_208_2080011,11,0.0695316344499588,0.020100988447666168,0.9636109508713459,train
file_brain_AXT2_208_2080303_slice003,file_brain_AXT2_208_2080303,3,0.10112001746892929,0.03822748735547066,0.9842001914632394,train
file_brain_AXT2_207_2070678_slice015,file_brain_AXT2_207_2070678,15,0.05949203670024872,0.006622105371206999,0.9869262953729913,train
file_brain_AXT2_202_2020290_slice001,file_brain_AXT2_202_2020290,1,0.10755375027656555,0.03604938089847565,0.9819744384263819,train
file_brain_AXT2_200_6002158_slice004,file_brain_AXT2_200_6002158,4,0.07496268302202225,0.02173289842903614,0.980757199690852,train
file_brain_AXT2_210_6001506_slice012,file_brain_AXT2_210_6001506,12,0.03256068751215935,0.008097593672573566,0.9865370645514271,train
file_brain_AXT2_201_2010239_slice011,file_brain_AXT2_201_2010239,11,0.05495822802186012,0.01470678485929966,0.9822945040054061,train
file_brain_AXT2_206_2060027_slice001,file_brain_AXT2_206_2060027,1,0.10902630537748337,0.04465009644627571,0.975074925569666,train
file_brain_AXT2_201_2010241_slice007,file_brain_AXT2_201_2010241,7,0.08138763904571533,0.027711162343621254,0.9691718828401201,train
file_brain_AXT2_202_2020022_slice014,file_brain_AXT2_202_2020022,14,0.09794971346855164,0.014541005715727806,0.9860123916452598,train
file_brain_AXT2_200_2000566_slice006,file_brain_AXT2_200_2000566,6,0.07771529257297516,0.027642808854579926,0.9704382279310105,train
file_brain_AXT2_208_2080192_slice003,file_brain_AXT2_208_2080192,3,0.12628428637981415,0.06488048285245895,0.9721895316637321,train
file_brain_AXT2_201_2010241_slice008,file_brain_AXT2_201_2010241,8,0.06908093392848969,0.019384192302823067,0.9806773971055556,train
file_brain_AXT2_210_6001546_slice001,file_brain_AXT2_210_6001546,1,0.08383920788764954,0.029125547036528587,0.9695347854761449,train
file_brain_AXT2_200_6002375_slice009,file_brain_AXT2_200_6002375,9,0.06422803550958633,0.01956593617796898,0.9800590204854237,train
file_brain_AXT2_201_2010174_slice011,file_brain_AXT2_201_2010174,11,0.06929903477430344,0.016047056764364243,0.9748689045646312,train
file_brain_AXT2_210_6001863_slice012,file_brain_AXT2_210_6001863,12,0.052291229367256165,0.01254250667989254,0.9879464623694063,train
file_brain_AXT2_202_2020489_slice006,file_brain_AXT2_202_2020489,6,0.08965982496738434,0.024999652057886124,0.9794230575122886,train
file_brain_AXT2_207_2070562_slice014,file_brain_AXT2_207_2070562,14,0.08425365388393402,0.01557968184351921,0.9929773821542393,train
file_brain_AXT2_207_2070703_slice000,file_brain_AXT2_207_2070703,0,0.08040667325258255,0.02901012822985649,0.9771950623034001,train
file_brain_AXT2_209_2090339_slice005,file_brain_AXT2_209_2090339,5,0.09674107283353806,0.03907136991620064,0.9589628598838396,train
file_brain_AXT2_209_2090151_slice014,file_brain_AXT2_209_2090151,14,0.07905802130699158,0.009906024672091007,0.9894997380050453,train
file_brain_AXT2_200_2000020_slice008,file_brain_AXT2_200_2000020,8,0.05310896411538124,0.013543453067541122,0.9865302718877486,train
file_brain_AXT2_200_2000488_slice008,file_brain_AXT2_200_2000488,8,0.08261209726333618,0.02580350823700428,0.987838569896889,train
file_brain_AXT2_210_2100064_slice008,file_brain_AXT2_210_2100064,8,0.0663435161113739,0.02025349996984005,0.9806317229455077,train
file_brain_AXT2_209_6001025_slice007,file_brain_AXT2_209_6001025,7,0.06870649009943008,0.020237552002072334,0.9777507129611814,train
file_brain_AXT2_207_2070090_slice009,file_brain_AXT2_207_2070090,9,0.08216619491577148,0.025326507166028023,0.986065163957575,train
file_brain_AXT2_208_2080011_slice002,file_brain_AXT2_208_2080011,2,0.09241258352994919,0.03407570719718933,0.967894912093121,train
file_brain_AXT2_208_2080526_slice006,file_brain_AXT2_208_2080526,6,0.0704987645149231,0.02318306639790535,0.9759378594345841,train
file_brain_AXT2_202_2020183_slice002,file_brain_AXT2_202_2020183,2,0.08238814026117325,0.021645190194249153,0.9782836448351508,train
file_brain_AXT2_209_2090339_slice013,file_brain_AXT2_209_2090339,13,0.037188950926065445,0.008740309625864029,0.9857328245811104,train
file_brain_AXT2_202_2020127_slice015,file_brain_AXT2_202_2020127,15,0.0543631948530674,0.007013320457190275,0.9843066441739436,train
file_brain_AXT2_208_2080532_slice011,file_brain_AXT2_208_2080532,11,0.07367712259292603,0.030319249257445335,0.9587512999692243,train
file_brain_AXT2_200_6002319_slice006,file_brain_AXT2_200_6002319,6,0.12307158857584,0.06567695736885071,0.9329300112763594,train
file_brain_AXT2_200_6002302_slice007,file_brain_AXT2_200_6002302,7,0.0833699032664299,0.03401137515902519,0.9610526335999257,train
file_brain_AXT2_208_2080354_slice012,file_brain_AXT2_208_2080354,12,0.0369688905775547,0.007357912603765726,0.9886148902347005,train
file_brain_AXT2_208_2080412_slice006,file_brain_AXT2_208_2080412,6,0.08899607509374619,0.03445995971560478,0.9709827862001285,train
file_brain_AXT2_210_6001763_slice008,file_brain_AXT2_210_6001763,8,0.08857068419456482,0.03130815178155899,0.9663100192007993,train
file_brain_AXT2_202_2020261_slice013,file_brain_AXT2_202_2020261,13,0.1611245572566986,0.04265589267015457,0.9700536104969433,train
file_brain_AXT2_209_2090339_slice006,file_brain_AXT2_209_2090339,6,0.12121503800153732,0.0616251565515995,0.9416899961811998,train
file_brain_AXT2_205_2050130_slice004,file_brain_AXT2_205_2050130,4,0.09941789507865906,0.03862229362130165,0.959953924625883,train
file_brain_AXT2_200_2000485_slice010,file_brain_AXT2_200_2000485,10,0.06754525750875473,0.020449873059988022,0.9732555252859922,train
file_brain_AXT2_209_6001425_slice007,file_brain_AXT2_209_6001425,7,0.08501917123794556,0.02948695234954357,0.9662540846272566,train
file_brain_AXT2_208_2080011_slice008,file_brain_AXT2_208_2080011,8,0.0796097069978714,0.03391723334789276,0.9563091789173002,train
file_brain_AXT2_200_2000020_slice006,file_brain_AXT2_200_2000020,6,0.0719045028090477,0.02276899479329586,0.9775262036417086,train
file_brain_AXT2_207_2070198_slice006,file_brain_AXT2_207_2070198,6,0.09107509255409241,0.032074056565761566,0.9802719816217318,train
file_brain_AXT2_208_2080091_slice006,file_brain_AXT2_208_2080091,6,0.06983324885368347,0.02090696059167385,0.9782261849843438,train
file_brain_AXT2_201_2010519_slice006,file_brain_AXT2_201_2010519,6,0.11044105887413025,0.04653015732765198,0.9555634915781263,train
file_brain_AXT2_209_6000981_slice001,file_brain_AXT2_209_6000981,1,0.09773959219455719,0.0375165119767189,0.9642689926846914,train
file_brain_AXT2_200_6002486_slice002,file_brain_AXT2_200_6002486,2,0.09091027081012726,0.03416438400745392,0.967090026337011,train
file_brain_AXT2_209_6001432_slice008,file_brain_AXT2_209_6001432,8,0.06320712715387344,0.01772475428879261,0.9845474695520965,train
file_brain_AXT2_209_6000981_slice007,file_brain_AXT2_209_6000981,7,0.07722266018390656,0.026645177975296974,0.966979300808296,train
file_brain_AXT2_200_6002012_slice001,file_brain_AXT2_200_6002012,1,0.08273857086896896,0.0285341739654541,0.9789547113848258,train
file_brain_AXT2_208_2080099_slice006,file_brain_AXT2_208_2080099,6,0.05321415886282921,0.01221243292093277,0.9879350038137644,train
file_brain_AXT2_210_6001763_slice014,file_brain_AXT2_210_6001763,14,0.052801746875047684,0.01058200839906931,0.9905185358179884,train
file_brain_AXT2_210_2100225_slice002,file_brain_AXT2_210_2100225,2,0.08520262688398361,0.02871691808104515,0.9847350062182746,train
file_brain_AXT2_207_2070198_slice005,file_brain_AXT2_207_2070198,5,0.08565247803926468,0.02734263986349106,0.9765160141730774,train
file_brain_AXT2_200_6002500_slice003,file_brain_AXT2_200_6002500,3,0.11458166688680649,0.04504083842039108,0.9557367330190967,train
file_brain_AXT2_210_2100075_slice013,file_brain_AXT2_210_2100075,13,0.04587428271770477,0.005902687553316355,0.9916473345016471,train
file_brain_AXT2_208_2080445_slice004,file_brain_AXT2_208_2080445,4,0.08039586991071701,0.026289544999599457,0.9761531933214322,train
file_brain_AXT2_207_2070422_slice005,file_brain_AXT2_207_2070422,5,0.10839053988456726,0.05410261079668999,0.9469023380290862,train
file_brain_AXT2_201_2010626_slice011,file_brain_AXT2_201_2010626,11,0.08448173105716705,0.03356852009892464,0.9551524721098513,train
file_brain_AXT2_200_6001980_slice000,file_brain_AXT2_200_6001980,0,0.09699830412864685,0.03608408942818642,0.9717555934932006,train
file_brain_AXT2_208_2080333_slice009,file_brain_AXT2_208_2080333,9,0.10015040636062622,0.04439358785748482,0.951121470276524,train
file_brain_AXT2_208_2080532_slice008,file_brain_AXT2_208_2080532,8,0.10272397845983505,0.04292016103863716,0.9546137224899413,train
file_brain_AXT2_202_2020261_slice004,file_brain_AXT2_202_2020261,4,0.0963330864906311,0.024707885459065437,0.9766289894535926,train
file_brain_AXT2_207_2070249_slice002,file_brain_AXT2_207_2070249,2,0.08210746943950653,0.029025180265307426,0.9724162458119052,train
file_brain_AXT2_210_2100260_slice001,file_brain_AXT2_210_2100260,1,0.13999491930007935,0.07411880046129227,0.9197069537364723,train
file_brain_AXT2_207_2070484_slice005,file_brain_AXT2_207_2070484,5,0.09781615436077118,0.04154876247048378,0.956552512245225,train
file_brain_AXT2_209_2090266_slice007,file_brain_AXT2_209_2090266,7,0.07441290467977524,0.024942243471741676,0.9734938705904838,train
file_brain_AXT2_208_2080505_slice011,file_brain_AXT2_208_2080505,11,0.06168545410037041,0.022985203191637993,0.964457039309968,train
file_brain_AXT2_207_2070834_slice008,file_brain_AXT2_207_2070834,8,0.08806389570236206,0.032612394541502,0.9652283265908009,train
file_brain_AXT2_203_2030135_slice007,file_brain_AXT2_203_2030135,7,0.06594329327344894,0.016031358391046524,0.9913841421684932,train
file_brain_AXT2_203_2030135_slice000,file_brain_AXT2_203_2030135,0,0.08690819889307022,0.02716556377708912,0.9827030694878236,train
file_brain_AXT2_202_2020489_slice010,file_brain_AXT2_202_2020489,10,0.0698104128241539,0.019061271101236343,0.9734311950377389,train
file_brain_AXT2_201_2010398_slice003,file_brain_AXT2_201_2010398,3,0.08805562555789948,0.031719010323286057,0.9694767685243195,train
file_brain_AXT2_200_6002500_slice012,file_brain_AXT2_200_6002500,12,0.049266453832387924,0.012829934246838093,0.9828673153254118,train
file_brain_AXT2_209_2090266_slice006,file_brain_AXT2_209_2090266,6,0.08404771238565445,0.027696290984749794,0.9757805403637145,train
file_brain_AXT2_207_2070581_slice008,file_brain_AXT2_207_2070581,8,0.06843257695436478,0.02052459493279457,0.9759934812585516,train
file_brain_AXT2_210_2100343_slice001,file_brain_AXT2_210_2100343,1,0.09349281340837479,0.03188611567020416,0.9672495510382564,train
file_brain_AXT2_208_2080099_slice009,file_brain_AXT2_208_2080099,9,0.07814384996891022,0.023819737136363983,0.9889639448685107,train
file_brain_AXT2_210_6001747_slice014,file_brain_AXT2_210_6001747,14,0.5272607207298279,0.33278167247772217,0.9125449658270882,train
file_brain_AXT2_209_6001025_slice014,file_brain_AXT2_209_6001025,14,0.11669450253248215,0.02293016016483307,0.9843066430143935,train
file_brain_AXT2_209_2090358_slice009,file_brain_AXT2_209_2090358,9,0.05774214118719101,0.016521062701940536,0.9858657316020663,train
file_brain_AXT2_204_2040086_slice002,file_brain_AXT2_204_2040086,2,0.09284340590238571,0.03803057223558426,0.9630221207571559,train
file_brain_AXT2_203_2030096_slice000,file_brain_AXT2_203_2030096,0,0.11458785086870193,0.046556245535612106,0.9596807331447985,train
file_brain_AXT2_208_2080186_slice013,file_brain_AXT2_208_2080186,13,0.07408494502305984,0.011399520561099052,0.9922675576082964,train
file_brain_AXT2_201_6002681_slice008,file_brain_AXT2_201_6002681,8,0.06704923510551453,0.022787706926465034,0.9676779927060161,train
file_brain_AXT2_201_6002681_slice015,file_brain_AXT2_201_6002681,15,0.11493824422359467,0.020831920206546783,0.9847344977447973,train
file_brain_AXT2_200_6002530_slice002,file_brain_AXT2_200_6002530,2,0.08771798759698868,0.028036508709192276,0.9772004127257984,train
file_brain_AXT2_200_6002308_slice009,file_brain_AXT2_200_6002308,9,0.06562931835651398,0.016931146383285522,0.9805302422357961,train
file_brain_AXT2_210_2100260_slice004,file_brain_AXT2_210_2100260,4,0.1250586062669754,0.06296524405479431,0.9415249266831656,train
file_brain_AXT2_202_2020297_slice013,file_brain_AXT2_202_2020297,13,0.1676228940486908,0.03784288838505745,0.9751032860385597,train
file_brain_AXT2_200_6002545_slice011,file_brain_AXT2_200_6002545,11,0.036837246268987656,0.006844391115009785,0.9874998119877975,train
file_brain_AXT2_202_2020067_slice003,file_brain_AXT2_202_2020067,3,0.09718629717826843,0.0359870120882988,0.9656564030608913,train
file_brain_AXT2_201_2010532_slice000,file_brain_AXT2_201_2010532,0,0.0760246142745018,0.026156440377235413,0.9806027845569345,train
file_brain_AXT2_200_6002381_slice002,file_brain_AXT2_200_6002381,2,0.09986062347888947,0.036788277328014374,0.9654304570962392,train
file_brain_AXT2_209_6001463_slice014,file_brain_AXT2_209_6001463,14,0.041296638548374176,0.006489189341664314,0.9860685299675394,train
file_brain_AXT2_207_2070703_slice012,file_brain_AXT2_207_2070703,12,0.0513438805937767,0.006342602428048849,0.9868099153590824,train
