sample_id,volume_id,slice_idx,mae,mse,pearson,split
file_brain_AXT2_209_2090339_slice006,file_brain_AXT2_209_2090339,6,0.11844918876886368,0.0615299753844738,0.9425480693469296,train
file_brain_AXT2_200_6001980_slice014,file_brain_AXT2_200_6001980,14,0.07221958786249161,0.010311554186046124,0.9857379512714771,train
file_brain_AXT2_210_6001617_slice013,file_brain_AXT2_210_6001617,13,0.039325516670942307,0.007692959159612656,0.9851021962895198,train
file_brain_AXT2_207_2070100_slice010,file_brain_AXT2_207_2070100,10,0.06352141499519348,0.020939163863658905,0.977477551992257,train
file_brain_AXT2_204_2040086_slice012,file_brain_AXT2_204_2040086,12,0.05117711052298546,0.01296946406364441,0.977539528262407,train
file_brain_AXT2_202_2020555_slice011,file_brain_AXT2_202_2020555,11,0.04065939038991928,0.012445189990103245,0.9814553059782837,train
file_brain_AXT2_201_2010416_slice011,file_brain_AXT2_201_2010416,11,0.053607359528541565,0.017360640689730644,0.977832974021109,train
file_brain_AXT2_209_6001463_slice014,file_brain_AXT2_209_6001463,14,0.051217734813690186,0.00911764707416296,0.981919805044052,train
file_brain_AXT2_200_2000020_slice002,file_brain_AXT2_200_2000020,2,0.09897299855947495,0.03818217292428017,0.9755279035079274,train
file_brain_AXT2_201_2010177_slice000,file_brain_AXT2_201_2010177,0,0.07950111478567123,0.028603607788681984,0.9712553538183063,train
file_brain_AXT2_208_2080354_slice003,file_brain_AXT2_208_2080354,3,0.0810520201921463,0.02668343111872673,0.975673596458142,train
file_brain_AXT2_204_2040042_slice001,file_brain_AXT2_204_2040042,1,0.0736599713563919,0.021153351292014122,0.9888372916170626,train
file_brain_AXT2_201_2010519_slice003,file_brain_AXT2_201_2010519,3,0.10682790726423264,0.03972862288355827,0.9681502998642536,train
file_brain_AXT2_200_2000621_slice006,file_brain_AXT2_200_2000621,6,0.06525158137083054,0.020919788628816605,0.9770428884290815,train
file_brain_AXT2_201_2010588_slice011,file_brain_AXT2_201_2010588,11,0.04655062407255173,0.012587450444698334,0.9793931551346107,train
file_brain_AXT2_202_2020127_slice009,file_brain_AXT2_202_2020127,9,0.1053081825375557,0.04273365065455437,0.9686522968787451,train
file_brain_AXT2_209_6001420_slice000,file_brain_AXT2_209_6001420,0,0.10117439925670624,0.042946524918079376,0.9580471476533898,train
file_brain_AXT2_201_2010239_slice009,file_brain_AXT2_201_2010239,9,0.0823354721069336,0.0283292718231678,0.9667316132635081,train
file_brain_AXT2_208_2080591_slice011,file_brain_AXT2_208_2080591,11,0.09019728004932404,0.033965956419706345,0.9576484156597336,train
file_brain_AXT2_201_2010455_slice000,file_brain_AXT2_201_2010455,0,0.08761212229728699,0.03187752515077591,0.9696928157073031,train
file_brain_AXT2_201_2010168_slice015,file_brain_AXT2_201_2010168,15,0.09676174819469452,0.013928564265370369,0.9878977268422691,train
file_brain_AXT2_207_2070611_slice004,file_brain_AXT2_207_2070611,4,0.06548062711954117,0.01982227712869644,0.9801567589061572,train
